cle,nbmaisons,nbpers_au_foyer,type_client,catholique,protestant,autre_religion,sans_religion,marie,concubin,autre_relation,celibataire,sans_enfant,avec_enfant,niv_etude_haut,niv_etud_moy,niv_etud_bas,PCStop,PCScadre,PCSagri,PCSinter,PCSouvr_quali,PCSouvr,locataire,proprietaire,auto1,auto2,auto0,assur_sante_public,assur_sante_prive,revenu1,revenu2,revenu3,revenu4,revenu5,revenu_moyen,pouvoir_achat
3294,1,3,1,2,3,0,5,7,2,0,0,4,5,1,6,2,3,0,0,4,1,3,8,1,9,0,0,6,3,2,2,4,1,0,4,8
3295,1,4,7,1,4,1,4,7,1,2,0,2,7,2,0,7,5,0,0,2,0,3,6,3,6,2,1,5,4,7,2,0,0,0,2,1
3296,1,2,3,1,4,0,5,5,0,4,4,2,4,2,4,4,3,1,0,3,4,0,8,1,4,1,5,8,1,6,3,1,1,1,2,4
3297,1,2,8,0,7,2,0,7,0,2,0,5,4,0,3,6,0,0,0,2,0,7,1,8,5,2,2,7,2,0,8,1,1,0,3,3
3298,1,2,1,0,5,0,4,5,0,4,3,4,3,2,5,3,4,2,0,2,0,3,4,5,7,0,2,7,2,0,4,5,0,0,5,6
3299,1,2,8,0,7,0,2,7,0,2,0,7,2,0,2,7,0,1,0,4,4,1,3,6,8,1,0,7,2,0,5,4,0,0,4,3
3300,1,4,9,0,7,2,0,9,0,0,0,0,9,0,2,7,0,0,0,2,2,6,7,2,7,2,0,9,0,0,7,2,0,0,4,5
3301,1,2,8,0,7,0,2,7,2,0,0,5,4,0,3,6,2,0,0,2,5,2,0,9,4,4,2,6,3,2,5,3,0,0,3,3
3302,1,2,7,1,3,3,3,5,1,4,4,2,4,1,3,6,2,1,1,3,2,3,2,7,5,1,4,6,3,3,4,2,1,0,3,1
3303,1,3,9,0,3,3,4,6,1,2,1,2,7,0,3,6,0,0,0,2,2,6,9,0,7,0,2,7,2,6,3,1,0,0,2,4
3304,1,3,3,1,4,2,3,7,1,2,1,3,6,1,7,1,3,0,0,6,1,1,7,2,7,2,1,6,3,1,5,4,1,0,4,6
3305,1,3,3,0,4,1,5,6,1,2,2,2,6,1,3,6,0,0,0,3,3,4,8,1,6,2,2,9,0,6,2,1,0,0,2,4
3306,1,3,3,0,5,1,4,7,1,2,1,3,5,0,3,6,1,0,0,3,4,2,8,1,6,1,2,9,0,1,5,3,0,0,3,4
3307,1,2,9,0,5,4,0,0,0,9,7,0,2,0,0,9,0,0,0,0,6,3,7,2,7,1,2,7,2,7,2,0,0,0,1,5
3308,1,2,7,0,7,1,2,6,0,3,3,4,3,0,1,8,0,0,0,3,0,6,9,0,8,0,1,9,0,7,1,1,0,0,2,1
3309,1,3,8,0,4,0,5,9,0,0,0,5,4,3,4,3,2,0,0,5,2,1,2,7,5,4,0,5,4,0,2,3,2,3,8,6
3310,1,2,2,0,4,0,5,7,0,2,2,6,2,3,5,1,6,1,0,2,0,1,6,3,7,2,0,3,6,2,4,4,1,0,5,7
3311,1,3,8,0,4,2,4,8,1,0,0,2,7,0,3,6,0,0,0,4,3,3,3,6,6,3,0,9,0,2,5,2,2,0,4,3
3312,1,3,8,1,4,2,3,7,1,1,1,4,4,1,2,7,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,4,3
3313,1,3,2,1,4,1,4,7,2,1,0,3,6,2,5,2,5,1,0,3,1,1,1,8,6,0,3,4,5,1,1,6,2,1,6,7
3314,1,4,10,0,5,1,3,8,1,1,1,2,7,0,2,7,1,0,4,1,1,5,1,8,7,1,1,8,1,2,3,2,4,0,5,4
3315,2,2,9,0,6,1,3,5,1,3,2,2,5,0,2,7,0,0,1,2,3,5,6,3,5,2,3,8,1,8,1,1,0,0,2,5
3316,1,3,8,0,4,1,5,6,2,2,2,4,4,1,3,6,1,1,1,3,3,2,5,4,6,2,2,8,1,4,4,2,1,1,3,3
3317,1,2,5,0,4,0,5,4,1,5,5,1,4,0,4,5,0,0,0,3,6,1,5,4,6,0,3,7,2,6,3,0,0,0,2,2
3318,1,3,9,0,6,0,3,7,0,2,0,3,6,0,3,6,1,1,1,2,3,3,2,7,7,2,0,7,2,4,3,3,0,0,3,5
3319,1,3,9,0,5,0,4,7,0,2,0,1,8,0,3,6,0,0,0,3,3,4,9,0,7,2,0,9,0,2,6,1,0,0,3,5
3320,1,2,5,2,2,2,5,5,1,4,3,4,3,0,6,3,1,0,0,4,3,2,3,6,5,1,3,8,1,3,5,2,0,0,3,3
3321,1,3,8,1,5,1,3,6,1,2,2,4,4,2,2,6,2,1,1,2,3,2,6,3,6,1,3,7,2,3,4,2,1,0,3,3
3322,1,5,10,0,0,5,5,9,0,0,0,0,9,0,9,0,5,0,5,0,0,0,0,9,7,2,0,7,2,4,2,3,0,0,3,4
3323,1,4,2,3,2,0,5,8,1,0,0,1,8,6,3,1,4,0,0,4,1,0,0,9,7,1,1,1,8,0,0,3,6,1,8,8
3324,1,4,5,1,4,1,4,7,1,2,0,2,7,2,0,7,5,0,0,2,0,3,6,3,6,2,1,5,4,7,2,0,0,0,2,2
3325,1,3,7,1,6,1,2,6,1,2,2,3,4,1,3,5,2,1,1,4,2,2,2,7,5,2,3,5,4,2,4,3,1,1,4,1
3326,1,3,3,2,7,0,0,9,0,0,2,3,4,0,5,4,5,0,0,4,0,1,1,8,7,2,0,7,2,2,4,3,0,1,4,6
3327,2,2,5,2,5,2,2,5,1,3,4,2,4,2,4,4,5,0,0,3,1,1,2,7,6,0,3,5,4,3,2,4,0,1,4,4
3328,1,3,2,1,6,2,2,8,0,1,1,2,6,4,3,2,5,1,0,2,2,1,2,7,6,3,1,4,5,1,1,5,3,0,6,7
3329,1,3,5,0,4,2,3,5,1,3,0,4,5,0,2,7,0,0,0,0,0,9,9,0,6,1,3,6,3,4,3,2,0,0,3,2
3330,1,3,8,0,5,1,4,7,2,1,0,5,4,2,3,4,4,0,0,1,4,2,3,6,5,4,1,6,4,1,5,2,0,2,6,3
3331,1,2,9,2,4,2,3,5,2,3,2,4,3,1,3,5,1,1,0,3,3,2,6,3,7,1,2,7,2,3,4,3,1,0,3,5
3332,1,4,10,1,4,1,4,7,1,2,2,4,4,5,4,0,0,5,4,0,0,0,4,5,6,2,1,5,4,0,0,9,0,0,6,4
3333,1,2,3,2,3,1,5,5,2,2,2,4,4,1,5,4,2,0,0,4,3,1,8,1,6,2,2,8,1,2,5,2,1,1,4,4
3334,1,3,5,0,9,0,0,9,0,0,0,4,5,1,0,8,0,0,1,2,3,3,6,3,5,0,4,7,2,3,5,1,1,0,3,2
3335,1,3,1,2,5,3,0,9,0,0,2,5,4,4,3,2,6,0,0,3,1,0,0,9,5,4,0,0,9,0,0,8,1,0,5,8
3336,1,3,8,0,3,0,6,9,0,0,2,2,5,0,4,5,0,0,0,3,6,0,9,0,5,0,4,6,3,5,4,0,0,0,2,3
3337,1,4,2,0,6,1,2,7,1,1,0,3,6,5,3,3,0,0,0,4,3,3,3,6,8,1,1,4,5,0,1,5,4,0,7,7
3338,1,4,8,0,5,0,4,9,0,0,0,0,9,0,4,5,0,2,0,0,7,0,7,2,4,5,0,7,2,4,2,2,2,0,4,6
3339,1,4,7,0,9,0,0,5,0,4,0,0,9,0,0,9,0,0,2,0,3,5,9,0,3,2,4,7,2,9,0,0,0,0,1,1
3340,1,2,5,0,5,0,4,7,0,2,2,3,5,2,2,6,3,0,2,3,1,3,4,5,5,3,2,5,4,3,3,2,2,0,4,2
3341,1,2,1,1,5,2,2,5,1,3,3,5,1,1,5,3,3,1,0,4,1,2,5,4,7,1,1,5,4,3,3,3,1,0,3,6
3342,1,3,5,1,4,1,5,6,1,2,1,2,6,1,2,7,1,0,0,4,4,1,8,1,7,1,2,8,1,3,5,2,1,1,3,2
3343,1,3,1,0,6,2,2,7,0,2,2,3,5,1,4,5,1,1,2,3,2,1,4,5,6,1,2,8,1,3,5,1,0,1,4,6
3344,1,2,7,0,5,0,4,3,0,6,4,2,3,0,0,9,0,0,0,3,4,3,7,2,2,2,6,9,0,5,4,0,0,0,2,1
3345,1,1,5,0,3,2,5,1,1,8,7,2,1,2,2,6,1,0,0,3,3,4,9,0,5,0,4,7,2,5,4,0,0,0,2,2
3346,1,1,5,1,4,2,4,2,2,6,6,3,1,2,4,4,2,0,0,3,2,3,8,1,6,0,3,8,1,2,6,2,1,0,3,3
3347,1,2,9,0,4,2,4,7,1,2,3,4,3,1,1,8,1,0,0,3,6,0,3,6,7,1,1,8,1,0,7,2,0,0,4,4
3348,1,2,2,2,2,2,5,7,1,2,2,4,4,5,3,2,8,1,0,0,0,0,0,9,3,5,2,2,7,0,2,5,2,1,6,7
3349,1,2,1,0,6,1,3,7,0,2,3,2,5,1,6,3,3,1,1,2,2,1,3,6,6,2,2,5,4,5,2,2,2,1,4,6
3350,1,3,10,0,5,1,3,7,1,2,1,4,4,0,2,7,1,0,3,2,2,3,4,5,6,3,1,7,2,2,5,1,2,0,4,4
3351,1,3,8,0,3,4,3,9,0,0,0,1,8,0,4,5,1,0,0,3,5,2,9,0,5,3,2,7,2,0,3,3,4,0,7,3
3352,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,3
3353,1,2,7,0,6,1,3,6,1,3,3,2,5,0,2,7,0,0,1,2,4,3,6,3,5,1,3,8,1,5,2,3,0,0,3,1
3354,1,2,10,0,9,0,0,5,0,4,4,3,3,0,3,6,0,0,2,0,3,5,0,9,3,2,4,7,2,6,3,0,0,0,2,4
3355,2,3,8,0,5,0,4,7,0,2,2,2,6,0,2,7,0,2,2,0,6,0,2,7,4,4,2,8,1,5,2,3,0,0,3,3
3356,1,2,9,0,3,5,1,5,0,4,4,4,2,2,4,4,1,1,0,3,2,4,7,2,6,1,2,6,3,0,2,4,3,0,6,4
3357,2,2,5,1,5,1,3,6,0,3,4,3,3,1,3,5,2,1,0,3,3,2,5,4,6,0,3,6,3,3,3,2,1,0,3,1
3358,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,3
3359,1,3,8,0,5,0,4,4,0,5,3,2,5,1,3,6,0,0,2,2,4,3,2,7,5,1,3,7,2,3,3,3,0,0,3,3
3360,1,2,7,1,6,0,2,7,0,2,0,5,4,0,0,9,3,0,0,3,2,2,9,0,6,0,3,7,2,1,4,4,0,0,4,1
3361,1,4,8,0,3,2,4,8,0,1,1,1,8,2,2,5,2,0,0,3,4,1,1,8,8,1,0,6,3,3,5,2,0,0,3,3
3362,2,3,8,0,2,3,5,6,3,0,0,3,6,0,1,8,0,0,0,1,6,3,3,6,6,3,0,9,0,3,5,2,1,0,3,3
3363,1,3,3,2,1,2,5,6,2,1,1,4,4,0,4,5,1,3,1,4,1,2,1,8,6,1,3,7,2,1,3,6,0,0,4,7
3364,1,2,8,2,5,0,3,9,0,0,0,6,3,0,5,4,2,0,0,7,0,0,3,6,7,0,2,6,3,2,4,4,0,0,4,3
3365,1,4,8,0,6,0,3,7,0,2,2,2,6,0,3,6,0,0,0,2,8,0,2,7,9,0,0,9,0,5,0,4,0,0,4,3
3366,2,2,9,0,6,1,3,5,1,3,2,2,5,0,2,7,0,0,1,2,3,5,6,3,5,2,3,8,1,8,1,1,0,0,2,5
3367,1,4,2,0,2,0,7,9,0,0,0,0,8,3,0,6,3,0,0,0,3,3,0,9,5,2,2,5,4,6,0,0,3,0,4,7
3368,1,2,5,0,7,2,0,9,0,0,4,3,2,1,6,3,1,0,0,3,3,4,8,1,7,0,2,7,2,1,4,3,3,0,6,2
3369,1,3,8,2,1,0,6,8,0,1,1,1,7,1,5,4,2,1,0,4,3,0,5,4,6,2,1,2,7,2,3,3,2,1,5,3
3370,2,3,2,0,5,2,3,7,1,2,2,3,5,3,4,3,4,0,0,4,1,0,1,8,8,0,1,6,3,0,5,4,0,0,4,7
3371,1,4,2,1,5,1,3,7,1,2,0,2,7,2,5,2,2,1,0,5,2,1,1,8,7,0,2,5,4,1,2,6,1,1,5,7
3372,1,2,1,1,5,0,4,4,2,4,4,4,2,2,4,4,3,0,0,4,1,2,6,3,7,1,2,6,3,3,3,4,1,0,4,6
3373,1,2,1,0,4,2,4,5,1,3,2,5,3,2,3,4,3,1,0,2,3,3,3,6,7,1,2,5,4,3,3,3,1,0,4,6
3374,1,3,3,0,5,0,4,7,0,2,2,4,3,0,7,2,0,0,0,7,0,2,9,0,9,0,0,9,0,4,5,0,0,0,3,4
3375,2,3,8,0,6,1,3,7,0,2,1,3,6,1,2,7,1,0,1,3,3,4,1,8,8,0,1,8,1,0,2,7,0,0,4,3
3376,1,2,5,1,5,1,3,4,1,5,5,3,2,1,2,7,1,0,1,3,3,4,8,1,3,1,5,8,1,5,3,1,0,0,2,2
3377,1,2,5,1,5,1,3,4,1,5,4,2,3,1,3,5,1,0,1,2,3,4,5,4,5,1,3,8,1,5,3,2,0,0,3,2
3378,1,3,2,3,5,2,0,7,0,2,0,3,6,7,1,2,7,0,0,0,1,2,2,7,8,1,0,4,5,1,1,5,4,0,6,8
3379,1,2,7,0,4,0,5,9,0,0,0,7,2,0,0,9,0,0,0,0,5,4,9,0,5,0,4,9,0,4,4,2,0,0,3,1
3380,1,3,10,0,7,0,2,6,0,3,3,1,6,0,6,3,3,0,4,2,0,1,0,9,3,3,3,2,7,1,5,4,0,0,4,4
3381,1,2,8,1,4,1,4,7,1,2,3,5,2,0,5,4,2,0,0,3,0,4,2,7,6,2,1,5,4,3,2,0,4,0,6,6
3382,1,3,8,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,3
3383,1,2,5,2,6,1,1,7,1,2,3,3,4,1,5,4,2,1,0,4,1,3,4,5,7,1,1,5,4,2,6,2,1,0,3,3
3384,1,4,8,0,6,0,3,5,0,4,1,1,8,2,2,6,0,0,1,2,6,1,1,8,8,1,1,8,1,3,3,3,0,0,3,3
3385,1,2,8,1,5,1,3,4,1,5,4,2,3,1,3,5,1,0,1,2,3,4,5,4,5,1,3,8,1,5,3,2,0,0,3,5
3386,1,2,10,0,4,0,5,5,2,2,4,2,4,0,1,8,4,0,2,2,3,0,9,0,6,2,2,6,3,4,3,2,0,0,3,3
3387,1,2,9,0,4,2,4,7,1,2,3,4,3,1,1,8,1,0,0,3,6,0,3,6,7,1,1,8,1,0,7,2,0,0,4,4
3388,1,3,9,0,5,0,4,5,1,3,2,1,7,1,4,5,1,1,0,2,3,3,7,2,5,1,4,7,2,3,5,2,0,0,3,5
3389,1,2,8,0,9,0,0,9,0,0,0,5,4,0,5,4,0,0,0,1,8,1,1,8,5,0,4,9,0,1,4,0,5,0,6,3
3390,1,4,2,6,3,0,0,4,0,5,1,4,4,1,8,0,1,0,0,5,3,0,0,9,7,2,0,4,5,0,2,4,3,0,6,8
3391,1,3,9,0,5,1,3,7,1,2,0,3,6,0,3,6,0,0,0,0,6,3,5,4,9,0,0,5,4,0,9,0,0,0,3,5
3392,1,3,8,1,4,1,4,6,1,2,2,3,5,2,4,3,3,1,1,3,2,2,4,5,6,2,1,4,5,2,2,4,1,1,5,3
3393,1,2,5,3,1,1,5,3,2,5,5,4,2,0,8,1,1,0,0,5,2,2,2,7,5,2,2,8,1,4,5,1,0,0,2,2
3394,1,2,9,0,5,2,2,4,2,4,4,4,3,1,3,5,2,1,0,3,2,3,6,3,6,1,3,8,1,4,3,3,0,0,3,4
3395,1,3,5,1,2,2,6,6,1,2,1,2,6,1,2,7,0,0,0,3,4,3,8,1,5,1,4,8,1,3,5,1,1,0,3,2
3396,1,2,6,0,5,0,4,5,0,4,3,3,3,2,3,5,0,0,0,3,1,6,9,0,7,0,2,5,4,5,3,1,0,0,3,1
3397,1,2,1,0,5,1,4,5,1,4,3,2,5,2,3,4,3,1,0,1,4,2,3,6,6,1,3,6,3,3,5,1,2,0,4,3
3398,1,3,8,0,7,0,2,5,1,4,2,3,4,1,3,5,3,0,1,3,1,2,4,5,4,2,3,6,3,4,3,2,0,1,4,3
3399,1,2,3,2,3,1,5,5,2,2,2,4,4,1,5,4,2,0,0,4,3,1,8,1,6,2,2,8,1,2,5,2,1,1,4,4
3400,2,3,8,0,4,2,3,7,0,2,0,2,7,0,2,7,0,0,2,4,0,3,0,9,7,0,2,9,0,3,6,0,0,0,3,3
3401,1,3,3,0,8,0,1,9,0,0,0,4,5,0,4,5,3,1,2,2,2,1,3,6,6,2,1,5,4,0,0,7,2,0,6,6
3402,1,4,7,0,3,0,6,9,0,0,0,5,4,0,1,8,1,0,0,4,1,5,4,5,9,0,0,4,5,1,4,4,1,0,4,1
3403,1,3,10,0,7,0,2,6,0,3,3,1,6,0,6,3,3,0,4,2,0,1,0,9,3,3,3,2,7,1,5,4,0,0,4,4
3404,1,4,3,2,4,1,3,7,1,1,1,2,6,3,4,2,3,0,0,4,2,1,2,7,9,0,0,5,4,2,3,5,0,0,4,4
3405,1,3,8,0,8,0,1,9,0,0,0,4,5,0,3,6,1,1,1,2,5,0,0,9,6,3,0,6,3,5,4,0,0,0,3,3
3406,1,3,9,3,4,2,2,9,0,0,3,4,3,3,4,3,2,0,0,3,1,5,0,9,7,2,0,9,0,0,5,3,2,0,5,4
3407,1,2,7,1,4,2,3,5,0,4,4,3,2,1,2,6,1,0,1,3,3,3,5,4,5,1,4,9,0,2,5,2,1,0,4,2
3408,1,2,7,0,2,2,5,5,2,3,2,4,4,0,3,6,0,0,0,2,5,3,9,0,7,0,2,7,2,5,4,1,0,0,3,1
3409,1,3,2,1,5,2,3,7,1,2,0,2,7,4,4,2,5,1,0,3,1,1,1,8,7,0,2,4,5,2,2,4,2,1,5,8
3410,1,3,8,0,6,0,3,6,2,2,1,4,5,2,2,5,3,1,1,3,1,3,4,5,7,1,1,6,3,2,4,2,2,0,4,3
3411,1,3,7,1,5,1,3,5,1,3,3,2,4,2,3,5,2,1,0,3,2,3,5,4,4,2,4,7,2,3,5,1,1,0,3,1
3412,1,5,2,1,5,1,3,6,1,3,0,1,8,0,1,8,8,0,1,1,0,1,1,8,6,1,2,6,3,0,0,9,0,0,5,8
3413,1,2,7,1,4,2,3,4,3,3,3,2,5,0,3,6,1,0,0,2,3,3,9,0,5,0,4,8,1,6,3,0,0,0,2,1
3414,1,2,7,1,6,0,2,7,0,2,0,5,4,0,0,9,3,0,0,3,2,2,9,0,6,0,3,7,2,1,4,4,0,0,4,1
3415,1,2,3,0,4,1,5,4,3,3,2,3,4,1,4,5,1,0,0,2,3,4,8,1,6,1,2,8,1,3,4,2,0,0,3,4
3416,2,3,9,1,5,0,3,7,1,2,1,2,6,1,4,5,2,1,0,3,2,3,3,6,6,2,2,6,3,2,4,3,1,1,4,5
3417,1,4,3,2,4,1,3,7,1,1,1,2,6,3,4,2,3,0,0,4,2,1,2,7,9,0,0,5,4,2,3,5,0,0,4,4
3418,1,2,6,0,4,2,3,5,1,3,3,4,2,0,3,6,0,0,0,3,2,4,9,0,6,0,3,7,2,4,4,1,0,0,3,1
3419,1,4,3,2,5,2,0,9,0,0,0,0,9,0,5,4,0,0,0,5,2,2,4,5,7,1,2,6,3,0,9,0,0,0,3,7
3420,1,3,7,1,5,1,3,5,1,4,3,3,4,2,2,6,1,1,1,2,4,2,4,5,6,1,2,7,2,3,5,2,0,0,3,1
3421,1,2,8,0,2,1,7,5,2,3,3,3,5,0,1,8,0,0,0,2,7,1,5,4,5,4,0,9,0,3,2,5,0,0,3,3
3422,1,3,8,0,7,0,2,6,0,3,3,2,4,3,3,4,3,0,2,0,3,2,2,7,3,0,6,7,2,3,4,2,2,0,4,3
3423,1,3,10,0,7,1,2,8,1,1,1,5,3,0,3,6,2,0,2,3,2,3,3,6,6,2,2,6,3,2,7,1,1,0,3,4
3424,2,5,9,0,6,0,3,9,0,0,0,3,6,0,4,5,0,0,0,3,6,0,3,6,9,0,0,9,0,6,0,3,0,0,3,5
3425,1,2,5,1,2,1,6,4,2,4,3,2,4,4,4,2,2,1,0,3,2,3,7,2,5,1,4,5,4,4,3,2,1,1,4,3
3426,1,2,5,1,5,1,3,4,2,4,4,4,2,2,4,4,2,0,0,3,3,3,7,2,6,0,3,7,2,3,3,2,2,0,4,2
3427,1,2,5,0,6,0,3,3,0,6,1,4,4,0,2,7,2,0,0,2,4,4,9,0,5,0,4,5,4,3,6,1,0,0,3,2
3428,1,3,8,0,6,1,2,7,1,2,1,4,4,1,2,6,1,0,1,3,2,4,5,4,5,2,3,6,3,2,5,2,1,0,3,3
3429,1,3,9,1,4,1,5,6,2,2,2,3,5,1,3,6,1,0,0,3,3,2,8,1,6,1,2,8,1,3,5,2,1,1,3,5
3430,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,6
3431,1,3,3,1,5,2,3,8,1,1,1,4,4,1,6,3,2,0,0,3,5,1,1,8,8,0,1,7,2,2,5,3,0,0,4,6
3432,1,3,3,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,6
3433,1,2,5,0,5,1,4,2,1,7,3,4,2,2,5,2,1,1,1,7,2,1,8,1,6,1,3,7,2,3,6,1,1,0,3,3
3434,1,3,8,1,4,2,3,7,1,1,1,4,4,1,2,7,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,4,3
3435,1,2,8,0,4,2,4,5,1,3,2,5,3,2,2,6,3,1,0,1,4,2,2,7,7,1,2,5,4,2,4,3,1,0,4,3
3436,1,2,7,0,9,0,0,9,0,0,0,5,4,0,4,5,0,0,0,2,5,2,4,5,5,0,4,9,0,7,2,0,1,0,2,1
3437,1,4,3,2,4,1,3,7,1,1,1,2,6,3,4,2,3,0,0,4,2,1,2,7,9,0,0,5,4,2,3,5,0,0,4,4
3438,1,3,3,0,8,0,1,9,0,0,0,4,5,0,4,5,3,1,2,2,2,1,3,6,6,2,1,5,4,0,0,7,2,0,6,6
3439,1,3,10,1,5,1,3,6,1,3,0,4,5,0,3,6,1,0,3,3,0,4,3,6,6,1,2,6,3,0,0,9,0,0,5,4
3440,1,2,9,1,4,1,4,2,2,5,5,3,1,1,4,4,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,3,5
3441,1,3,9,0,6,2,3,6,0,3,0,3,6,1,6,3,2,0,0,5,2,2,7,2,7,0,2,6,3,3,3,3,1,0,4,4
3442,2,4,8,0,5,1,4,8,1,0,0,1,8,0,4,5,0,0,0,5,2,2,2,7,5,4,0,9,0,1,7,2,1,0,4,3
3443,1,3,8,0,3,1,5,6,0,3,2,2,6,0,4,5,2,0,0,3,4,2,5,4,5,1,3,7,2,4,4,2,0,0,3,3
3444,1,4,8,1,5,1,3,6,1,2,0,3,6,4,3,3,2,0,0,1,1,7,0,9,7,2,1,5,4,0,3,1,2,4,8,3
3445,1,3,9,0,3,3,4,6,1,2,1,2,7,0,3,6,0,0,0,2,2,6,9,0,7,0,2,7,2,6,3,1,0,0,2,4
3446,1,3,9,1,5,1,3,5,1,3,3,2,4,2,3,5,2,1,0,3,2,3,5,4,4,2,4,7,2,3,5,1,1,0,3,5
3447,1,3,8,0,3,0,6,7,0,2,0,4,5,0,0,9,0,0,0,0,5,4,5,4,5,3,3,9,0,4,5,0,0,0,2,3
3448,1,3,9,1,4,1,5,6,2,2,2,3,5,1,3,6,1,0,0,3,3,2,8,1,6,1,2,8,1,3,5,2,1,1,3,5
3449,1,2,6,0,4,4,2,3,2,5,4,5,1,2,4,4,1,1,0,6,1,2,9,0,6,0,3,5,4,5,2,2,0,0,3,1
3450,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,3
3451,1,3,2,0,9,0,0,7,0,2,2,3,5,4,3,3,4,0,0,3,2,2,0,9,9,0,0,3,6,2,0,4,4,0,7,7
3452,1,4,8,1,4,1,4,6,0,3,2,2,5,0,0,9,2,1,1,3,3,2,3,6,6,1,2,6,3,0,9,0,0,0,4,5
3453,1,3,10,1,4,2,3,5,2,3,2,3,4,2,3,5,1,1,2,2,3,1,3,6,5,1,3,7,2,3,4,2,1,1,4,4
3454,1,2,5,0,6,1,2,6,1,3,3,4,2,2,6,1,2,1,1,6,1,1,7,2,7,1,2,7,2,1,6,2,2,0,4,3
3455,1,4,8,0,5,0,4,8,0,1,0,1,8,0,1,8,0,0,0,1,5,4,9,0,7,2,0,9,0,3,6,1,0,0,3,3
3456,1,3,3,1,4,1,5,7,1,1,0,4,5,0,6,3,1,1,0,4,2,3,0,9,6,2,2,8,1,0,6,0,3,0,5,4
3457,1,3,3,0,5,0,4,8,1,0,1,3,5,1,5,3,3,0,0,2,1,3,0,9,9,0,0,5,4,2,4,4,0,0,4,8
3458,1,4,3,8,1,0,1,6,1,3,0,1,8,3,3,4,5,0,0,3,2,0,5,4,6,1,3,5,4,4,2,2,2,0,4,8
3459,1,3,2,0,5,0,4,9,0,0,0,4,5,0,4,5,0,0,0,4,0,5,0,9,9,0,0,9,0,5,2,2,0,0,3,7
3460,1,1,1,0,5,0,4,0,3,6,6,3,0,3,3,3,0,0,0,6,0,3,7,2,5,0,4,7,2,5,4,0,0,0,2,6
3461,1,3,3,1,4,2,3,6,1,2,1,3,6,2,5,3,2,1,0,5,1,3,7,2,5,2,3,7,2,2,3,4,0,0,4,4
3462,2,4,2,1,4,1,4,7,1,2,0,3,6,4,3,3,0,0,0,9,0,0,0,9,6,2,1,5,4,0,3,2,2,2,8,7
3463,1,3,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,4,6
3464,1,3,9,0,5,1,3,7,1,2,3,2,5,1,3,6,2,1,1,2,3,3,5,4,5,2,2,7,2,4,4,1,1,1,3,5
3465,1,3,3,4,1,0,5,6,3,0,0,4,5,5,3,2,5,0,0,3,1,2,0,9,6,3,0,2,7,0,3,4,3,1,7,7
3466,1,3,8,0,5,1,3,7,1,2,2,3,4,2,3,4,3,1,1,2,2,3,2,7,7,2,1,5,4,2,4,3,1,1,4,3
3467,2,3,8,0,6,1,3,7,0,2,1,3,6,1,2,7,1,0,1,3,3,4,1,8,8,0,1,8,1,0,2,7,0,0,4,3
3468,1,2,3,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,5,4,6,1,3,7,2,3,4,3,1,0,3,4
3469,2,4,3,0,9,0,0,9,0,0,0,0,9,0,3,6,0,0,0,5,3,2,2,7,5,4,0,5,4,0,4,5,0,0,4,6
3470,1,3,3,1,5,2,1,6,1,3,2,3,5,1,3,5,1,0,0,3,3,3,8,1,5,1,3,6,3,5,2,2,1,0,3,4
3471,1,3,8,1,4,2,3,7,1,2,2,3,4,1,3,5,1,1,1,2,3,3,4,5,6,2,2,7,2,1,4,4,1,0,4,3
3472,1,2,3,0,4,4,2,7,0,2,2,5,3,0,4,5,0,0,0,4,2,3,9,0,3,0,6,7,2,2,7,0,0,0,3,4
3473,1,1,3,0,6,1,2,1,2,6,5,3,2,2,5,2,2,0,0,4,1,3,9,0,5,1,3,5,4,4,3,3,0,0,3,4
3474,1,3,8,1,4,1,5,7,1,2,1,4,4,2,3,4,3,0,2,2,3,1,3,6,7,2,1,5,4,3,2,3,2,0,4,3
3475,3,2,6,0,3,0,6,5,0,4,4,4,2,0,0,9,0,0,0,0,7,2,7,2,5,0,4,9,0,6,2,2,1,0,3,1
3476,1,3,8,2,7,0,0,7,1,2,1,4,5,0,3,6,1,1,0,2,3,4,0,9,6,2,2,5,4,0,7,2,1,0,4,3
